"","Fecha_Recepcion","Regional","Ind_Covid","Codigo_Sede_Atiende_Op","Nombre_Sede_Atiende","Mes_Id","num_dia","Dia_semana","Ind_Atencion","num_pacientes","variable","value","total","partic"
"3078",2020-07-24,"OCCIDENTE","S",1130,"Salud Sura Chipichape",202007,6,"Viernes","S",5,"Ux_occidente",94.9472837533839,112,0.0471777590564448
"3079",2020-07-24,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",202007,6,"Viernes","S",51,"Ux_occidente",94.9472837533839,1630,0.686604886267902
"3080",2020-07-24,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",202007,6,"Viernes","S",15,"Ux_occidente",94.9472837533839,632,0.266217354675653
"3081",2020-07-25,"ANTIOQUIA","N",2161,"Salud Sura Industriales",202007,7,"Sabado","S",23,"UrgenciasNocovidAntioquia",528.349338493662,2909,0.123724055801293
"3082",2020-07-25,"ANTIOQUIA","N",9955,"Urgencias Molinos",202007,7,"Sabado","S",7,"UrgenciasNocovidAntioquia",528.349338493662,6059,0.257698196665533
"3083",2020-07-25,"ANTIOQUIA","N",25987,"Urgencias Cordoba",202007,7,"Sabado","S",26,"UrgenciasNocovidAntioquia",528.349338493662,8255,0.351097312010888
"3084",2020-07-25,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",528.349338493662,2013,0.0856158557332426
"3085",2020-07-25,"ANTIOQUIA","N",143877,"Urgencias San Diego",202007,7,"Sabado","S",93,"UrgenciasNocovidAntioquia",528.349338493662,4276,0.181864579789044
"3086",2020-07-25,"ANTIOQUIA","S",2161,"Salud Sura Industriales",202007,7,"Sabado","S",17,"Ux_Antioquia",1007.42144404754,180,0.0297029702970297
"3087",2020-07-25,"ANTIOQUIA","S",9955,"Urgencias Molinos",202007,7,"Sabado","S",76,"Ux_Antioquia",1007.42144404754,2728,0.45016501650165
"3088",2020-07-25,"ANTIOQUIA","S",25987,"Urgencias Cordoba",202007,7,"Sabado","S",107,"Ux_Antioquia",1007.42144404754,3152,0.52013201320132
"3089",2020-07-25,"CENTRO","N",2278,"Salud Sura Calle 100",202007,7,"Sabado","S",11,"UrgenciasNocovidCentro",4.53051728080049,964,1
"3090",2020-07-25,"CENTRO","S",2278,"Salud Sura Calle 100",202007,7,"Sabado","S",5,"Ux_Centro",148.6104777361,117,0.206713780918728
"3091",2020-07-25,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",202007,7,"Sabado","S",19,"Ux_Centro",148.6104777361,449,0.793286219081272
"3092",2020-07-25,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.715470030955,96,0.0291350531107739
"3093",2020-07-25,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.715470030955,1454,0.441274658573596
"3094",2020-07-25,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",202007,7,"Sabado","S",41,"UrgenciasNocovidNorte",134.715470030955,1745,0.52959028831563
"3095",2020-07-25,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"Ux_Norte",196.273967242613,299,0.0812941816204459
"3096",2020-07-25,"NORTE","S",122078,"Urgencias Altos del Prado",202007,7,"Sabado","S",39,"Ux_Norte",196.273967242613,3379,0.918705818379554
"3097",2020-07-25,"OCCIDENTE","N",1130,"Salud Sura Chipichape",202007,7,"Sabado","S",14,"UrgenciasNocovidOccidente",45.4871250980809,1413,0.134328358208955
"3098",2020-07-25,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",202007,7,"Sabado","S",19,"UrgenciasNocovidOccidente",45.4871250980809,7806,0.742085749595969
"3099",2020-07-25,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",202007,7,"Sabado","S",5,"UrgenciasNocovidOccidente",45.4871250980809,1300,0.123585892195076
"3100",2020-07-25,"OCCIDENTE","S",1130,"Salud Sura Chipichape",202007,7,"Sabado","S",16,"Ux_occidente",97.4524507429001,112,0.0471777590564448
"3101",2020-07-25,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",202007,7,"Sabado","S",81,"Ux_occidente",97.4524507429001,1630,0.686604886267902
"3102",2020-07-25,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",202007,7,"Sabado","S",18,"Ux_occidente",97.4524507429001,632,0.266217354675653
"3103",2020-07-26,"ANTIOQUIA","N",2161,"Salud Sura Industriales",202007,1,"Domingo","S",46,"UrgenciasNocovidAntioquia",527.690757509937,2909,0.123724055801293
"3104",2020-07-26,"ANTIOQUIA","N",9955,"Urgencias Molinos",202007,1,"Domingo","S",16,"UrgenciasNocovidAntioquia",527.690757509937,6059,0.257698196665533
"3105",2020-07-26,"ANTIOQUIA","N",25987,"Urgencias Cordoba",202007,1,"Domingo","S",16,"UrgenciasNocovidAntioquia",527.690757509937,8255,0.351097312010888
"3106",2020-07-26,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",527.690757509937,2013,0.0856158557332426
"3107",2020-07-26,"ANTIOQUIA","N",143877,"Urgencias San Diego",202007,1,"Domingo","S",83,"UrgenciasNocovidAntioquia",527.690757509937,4276,0.181864579789044
"3108",2020-07-26,"ANTIOQUIA","S",2161,"Salud Sura Industriales",202007,1,"Domingo","S",9,"Ux_Antioquia",1043.62036535293,180,0.0297029702970297
"3109",2020-07-26,"ANTIOQUIA","S",9955,"Urgencias Molinos",202007,1,"Domingo","S",60,"Ux_Antioquia",1043.62036535293,2728,0.45016501650165
"3110",2020-07-26,"ANTIOQUIA","S",25987,"Urgencias Cordoba",202007,1,"Domingo","S",115,"Ux_Antioquia",1043.62036535293,3152,0.52013201320132
"3111",2020-07-26,"CENTRO","N",2278,"Salud Sura Calle 100",202007,1,"Domingo","S",9,"UrgenciasNocovidCentro",4.66632284588084,964,1
"3112",2020-07-26,"CENTRO","S",2278,"Salud Sura Calle 100",202007,1,"Domingo","S",2,"Ux_Centro",159.733044242871,117,0.206713780918728
"3113",2020-07-26,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",202007,1,"Domingo","S",7,"Ux_Centro",159.733044242871,449,0.793286219081272
"3114",2020-07-26,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.70568145863,96,0.0291350531107739
"3115",2020-07-26,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.70568145863,1454,0.441274658573596
"3116",2020-07-26,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",202007,1,"Domingo","S",51,"UrgenciasNocovidNorte",134.70568145863,1745,0.52959028831563
"3117",2020-07-26,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",202007,1,"Domingo","S",2,"Ux_Norte",195.692541810399,299,0.0812941816204459
"3118",2020-07-26,"NORTE","S",122078,"Urgencias Altos del Prado",202007,1,"Domingo","S",33,"Ux_Norte",195.692541810399,3379,0.918705818379554
"3119",2020-07-26,"OCCIDENTE","N",1130,"Salud Sura Chipichape",202007,1,"Domingo","S",19,"UrgenciasNocovidOccidente",45.4871250980809,1413,0.134328358208955
"3120",2020-07-26,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",202007,1,"Domingo","S",30,"UrgenciasNocovidOccidente",45.4871250980809,7806,0.742085749595969
"3121",2020-07-26,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",202007,1,"Domingo","S",5,"UrgenciasNocovidOccidente",45.4871250980809,1300,0.123585892195076
"3122",2020-07-26,"OCCIDENTE","S",1130,"Salud Sura Chipichape",202007,1,"Domingo","S",7,"Ux_occidente",98.4604992571475,112,0.0471777590564448
"3123",2020-07-26,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",202007,1,"Domingo","S",45,"Ux_occidente",98.4604992571475,1630,0.686604886267902
"3124",2020-07-26,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",202007,1,"Domingo","S",11,"Ux_occidente",98.4604992571475,632,0.266217354675653
"3125",2020-07-27,"ANTIOQUIA","N",2161,"Salud Sura Industriales",202007,2,"Lunes","S",40,"UrgenciasNocovidAntioquia",527.048692739917,2909,0.123724055801293
"3126",2020-07-27,"ANTIOQUIA","N",9955,"Urgencias Molinos",202007,2,"Lunes","S",16,"UrgenciasNocovidAntioquia",527.048692739917,6059,0.257698196665533
"3127",2020-07-27,"ANTIOQUIA","N",25987,"Urgencias Cordoba",202007,2,"Lunes","S",20,"UrgenciasNocovidAntioquia",527.048692739917,8255,0.351097312010888
"3128",2020-07-27,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",527.048692739917,2013,0.0856158557332426
"3129",2020-07-27,"ANTIOQUIA","N",143877,"Urgencias San Diego",202007,2,"Lunes","S",137,"UrgenciasNocovidAntioquia",527.048692739917,4276,0.181864579789044
"3130",2020-07-27,"ANTIOQUIA","S",2161,"Salud Sura Industriales",202007,2,"Lunes","S",25,"Ux_Antioquia",1076.8411659608,180,0.0297029702970297
"3131",2020-07-27,"ANTIOQUIA","S",9955,"Urgencias Molinos",202007,2,"Lunes","S",107,"Ux_Antioquia",1076.8411659608,2728,0.45016501650165
"3132",2020-07-27,"ANTIOQUIA","S",25987,"Urgencias Cordoba",202007,2,"Lunes","S",121,"Ux_Antioquia",1076.8411659608,3152,0.52013201320132
"3133",2020-07-27,"CENTRO","N",2278,"Salud Sura Calle 100",202007,2,"Lunes","S",11,"UrgenciasNocovidCentro",4.81338743383359,964,1
"3134",2020-07-27,"CENTRO","S",2278,"Salud Sura Calle 100",202007,2,"Lunes","S",13,"Ux_Centro",169.409538643579,117,0.206713780918728
"3135",2020-07-27,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",202007,2,"Lunes","S",54,"Ux_Centro",169.409538643579,449,0.793286219081272
"3136",2020-07-27,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.696873260362,96,0.0291350531107739
"3137",2020-07-27,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.696873260362,1454,0.441274658573596
"3138",2020-07-27,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",202007,2,"Lunes","S",65,"UrgenciasNocovidNorte",134.696873260362,1745,0.52959028831563
"3139",2020-07-27,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",202007,2,"Lunes","S",3,"Ux_Norte",195.317301188761,299,0.0812941816204459
"3140",2020-07-27,"NORTE","S",122078,"Urgencias Altos del Prado",202007,2,"Lunes","S",49,"Ux_Norte",195.317301188761,3379,0.918705818379554
"3141",2020-07-27,"OCCIDENTE","N",1130,"Salud Sura Chipichape",202007,2,"Lunes","S",23,"UrgenciasNocovidOccidente",44.2577433386733,1413,0.134328358208955
"3142",2020-07-27,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",202007,2,"Lunes","S",40,"UrgenciasNocovidOccidente",44.2577433386733,7806,0.742085749595969
"3143",2020-07-27,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",202007,2,"Lunes","S",7,"UrgenciasNocovidOccidente",44.2577433386733,1300,0.123585892195076
"3144",2020-07-27,"OCCIDENTE","S",1130,"Salud Sura Chipichape",202007,2,"Lunes","S",17,"Ux_occidente",100.905922160079,112,0.0471777590564448
"3145",2020-07-27,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",202007,2,"Lunes","S",85,"Ux_occidente",100.905922160079,1630,0.686604886267902
"3146",2020-07-27,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",202007,2,"Lunes","S",30,"Ux_occidente",100.905922160079,632,0.266217354675653
"3147",2020-07-28,"ANTIOQUIA","N",2161,"Salud Sura Industriales",202007,3,"Martes","S",35,"UrgenciasNocovidAntioquia",526.430460892718,2909,0.123724055801293
"3148",2020-07-28,"ANTIOQUIA","N",9955,"Urgencias Molinos",202007,3,"Martes","S",8,"UrgenciasNocovidAntioquia",526.430460892718,6059,0.257698196665533
"3149",2020-07-28,"ANTIOQUIA","N",25987,"Urgencias Cordoba",202007,3,"Martes","S",14,"UrgenciasNocovidAntioquia",526.430460892718,8255,0.351097312010888
"3150",2020-07-28,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",526.430460892718,2013,0.0856158557332426
"3151",2020-07-28,"ANTIOQUIA","N",143877,"Urgencias San Diego",202007,3,"Martes","S",94,"UrgenciasNocovidAntioquia",526.430460892718,4276,0.181864579789044
"3152",2020-07-28,"ANTIOQUIA","S",2161,"Salud Sura Industriales",202007,3,"Martes","S",14,"Ux_Antioquia",1106.56074635182,180,0.0297029702970297
"3153",2020-07-28,"ANTIOQUIA","S",9955,"Urgencias Molinos",202007,3,"Martes","S",75,"Ux_Antioquia",1106.56074635182,2728,0.45016501650165
"3154",2020-07-28,"ANTIOQUIA","S",25987,"Urgencias Cordoba",202007,3,"Martes","S",105,"Ux_Antioquia",1106.56074635182,3152,0.52013201320132
"3155",2020-07-28,"CENTRO","N",2278,"Salud Sura Calle 100",202007,3,"Martes","S",9,"UrgenciasNocovidCentro",4.95747564197519,964,1
"3156",2020-07-28,"CENTRO","S",2278,"Salud Sura Calle 100",202007,3,"Martes","S",7,"Ux_Centro",180.110188512873,117,0.206713780918728
"3157",2020-07-28,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",202007,3,"Martes","S",33,"Ux_Centro",180.110188512873,449,0.793286219081272
"3158",2020-07-28,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.687481119816,96,0.0291350531107739
"3159",2020-07-28,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.687481119816,1454,0.441274658573596
"3160",2020-07-28,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",202007,3,"Martes","S",46,"UrgenciasNocovidNorte",134.687481119816,1745,0.52959028831563
"3161",2020-07-28,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",202007,3,"Martes","S",3,"Ux_Norte",194.450712084058,299,0.0812941816204459
"3162",2020-07-28,"NORTE","S",122078,"Urgencias Altos del Prado",202007,3,"Martes","S",32,"Ux_Norte",194.450712084058,3379,0.918705818379554
"3163",2020-07-28,"OCCIDENTE","N",1130,"Salud Sura Chipichape",202007,3,"Martes","S",15,"UrgenciasNocovidOccidente",43.0283615792657,1413,0.134328358208955
"3164",2020-07-28,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",202007,3,"Martes","S",29,"UrgenciasNocovidOccidente",43.0283615792657,7806,0.742085749595969
"3165",2020-07-28,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",202007,3,"Martes","S",5,"UrgenciasNocovidOccidente",43.0283615792657,1300,0.123585892195076
"3166",2020-07-28,"OCCIDENTE","S",1130,"Salud Sura Chipichape",202007,3,"Martes","S",17,"Ux_occidente",105.722440951023,112,0.0471777590564448
"3167",2020-07-28,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",202007,3,"Martes","S",56,"Ux_occidente",105.722440951023,1630,0.686604886267902
"3168",2020-07-28,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",202007,3,"Martes","S",22,"Ux_occidente",105.722440951023,632,0.266217354675653
"3169",2020-07-29,"ANTIOQUIA","N",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.844075213046,2909,0.123724055801293
"3170",2020-07-29,"ANTIOQUIA","N",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.844075213046,6059,0.257698196665533
"3171",2020-07-29,"ANTIOQUIA","N",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.844075213046,8255,0.351097312010888
"3172",2020-07-29,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.844075213046,2013,0.0856158557332426
"3173",2020-07-29,"ANTIOQUIA","N",143877,"Urgencias San Diego",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.844075213046,4276,0.181864579789044
"3174",2020-07-29,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",1132.39761709184,180,0.0297029702970297
"3175",2020-07-29,"ANTIOQUIA","S",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"Ux_Antioquia",1132.39761709184,2728,0.45016501650165
"3176",2020-07-29,"ANTIOQUIA","S",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"Ux_Antioquia",1132.39761709184,3152,0.52013201320132
"3177",2020-07-29,"CENTRO","N",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"UrgenciasNocovidCentro",5.10768709555216,964,1
"3178",2020-07-29,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",194.550076334697,117,0.206713780918728
"3179",2020-07-29,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",194.550076334697,449,0.793286219081272
"3180",2020-07-29,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.678700855369,96,0.0291350531107739
"3181",2020-07-29,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.678700855369,1454,0.441274658573596
"3182",2020-07-29,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.678700855369,1745,0.52959028831563
"3183",2020-07-29,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"Ux_Norte",193.525659360717,299,0.0812941816204459
"3184",2020-07-29,"NORTE","S",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"Ux_Norte",193.525659360717,3379,0.918705818379554
"3185",2020-07-29,"OCCIDENTE","N",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",43.0283615792657,1413,0.134328358208955
"3186",2020-07-29,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",43.0283615792657,7806,0.742085749595969
"3187",2020-07-29,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",43.0283615792657,1300,0.123585892195076
"3188",2020-07-29,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",106.717133749702,112,0.0471777590564448
"3189",2020-07-29,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"Ux_occidente",106.717133749702,1630,0.686604886267902
"3190",2020-07-29,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"Ux_occidente",106.717133749702,632,0.266217354675653
"3191",2020-07-30,"ANTIOQUIA","N",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.29628331335,2909,0.123724055801293
"3192",2020-07-30,"ANTIOQUIA","N",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.29628331335,6059,0.257698196665533
"3193",2020-07-30,"ANTIOQUIA","N",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.29628331335,8255,0.351097312010888
"3194",2020-07-30,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.29628331335,2013,0.0856158557332426
"3195",2020-07-30,"ANTIOQUIA","N",143877,"Urgencias San Diego",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.29628331335,4276,0.181864579789044
"3196",2020-07-30,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",1153.98899769194,180,0.0297029702970297
"3197",2020-07-30,"ANTIOQUIA","S",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"Ux_Antioquia",1153.98899769194,2728,0.45016501650165
"3198",2020-07-30,"ANTIOQUIA","S",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"Ux_Antioquia",1153.98899769194,3152,0.52013201320132
"3199",2020-07-30,"CENTRO","N",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"UrgenciasNocovidCentro",5.25605956679267,964,1
"3200",2020-07-30,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",205.011941026974,117,0.206713780918728
"3201",2020-07-30,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",205.011941026974,449,0.793286219081272
"3202",2020-07-30,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.669393003508,96,0.0291350531107739
"3203",2020-07-30,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.669393003508,1454,0.441274658573596
"3204",2020-07-30,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.669393003508,1745,0.52959028831563
"3205",2020-07-30,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"Ux_Norte",192.204555283858,299,0.0812941816204459
"3206",2020-07-30,"NORTE","S",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"Ux_Norte",192.204555283858,3379,0.918705818379554
"3207",2020-07-30,"OCCIDENTE","N",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",41.7989798198581,1413,0.134328358208955
"3208",2020-07-30,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",41.7989798198581,7806,0.742085749595969
"3209",2020-07-30,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",41.7989798198581,1300,0.123585892195076
